key,press_time,release_time,hold_time,flight_time
Key.tab,1772036991.0055704,1772036991.1585863,0.1530158519744873,0.5032124519348145
Key.alt_l,1772036990.3366857,1772036991.293806,0.957120418548584,-0.8219006061553955
Key.tab,1772036991.692949,1772036991.821265,0.12831592559814453,0.3991429805755615
Key.ctrl_l,1772036991.5113492,1772036991.888063,0.37671375274658203,-0.30991578102111816
Key.alt_l,1772036994.5603383,1772036994.7079551,0.14761686325073242,2.6722753047943115
Key.tab,1772036994.652489,1772036994.748757,0.0962679386138916,-0.0554661750793457
Key.tab,1772036995.3088384,1772036995.4632215,0.15438318252563477,0.5600814819335938
Key.alt_l,1772036995.2686136,1772036995.4887125,0.22009897232055664,-0.19460797309875488
Key.tab,1772036995.8070512,1772036995.9156349,0.10858368873596191,0.31833863258361816
Key.ctrl_l,1772036995.624714,1772036995.978993,0.3542790412902832,-0.2909209728240967
Key.print_screen,1772037001.4113538,1772037001.477443,0.06608915328979492,5.432360887527466
,1772037007.3174686,1772037007.4185472,0.10107851028442383,5.8400256633758545
Key.ctrl_l,1772037007.0866992,1772037007.443331,0.3566317558288574,-0.3318479061126709
g,1772037008.5138211,1772037008.641788,0.12796688079833984,1.0704901218414307
i,1772037008.702023,1772037008.8167968,0.11477375030517578,0.060235023498535156
v,1772037008.8185024,1772037008.9833028,0.16480040550231934,0.0017056465148925781
e,1772037008.9321318,1772037009.081105,0.1489732265472412,-0.051171064376831055
Key.space,1772037009.0678182,1772037009.1624773,0.09465909004211426,-0.013286828994750977
c,1772037009.3189797,1772037009.4229486,0.10396885871887207,0.15650248527526855
o,1772037009.4036498,1772037009.5050483,0.10139846801757812,-0.019298791885375977
n,1772037009.624737,1772037009.665986,0.04124903678894043,0.11968874931335449
c,1772037009.7066002,1772037009.8139176,0.10731744766235352,0.04061412811279297
l,1772037009.8516424,1772037009.9830375,0.1313951015472412,0.03772473335266113
u,1772037010.1169338,1772037010.1943786,0.07744479179382324,0.1338963508605957
s,1772037010.1968658,1772037010.276235,0.07936930656433105,0.0024871826171875
i,1772037010.4357817,1772037010.6502118,0.2144300937652588,0.1595466136932373
o,1772037010.5705178,1772037010.714372,0.14385414123535156,-0.07969403266906738
n,1772037010.8449655,1772037010.9357128,0.09074735641479492,0.13059353828430176
Key.enter,1772037011.255663,1772037011.3383386,0.08267569541931152,0.3199501037597656
y,1772037022.9215674,1772037023.046112,0.12454462051391602,11.583228826522827
e,1772037023.0744646,1772037023.2315073,0.1570427417755127,0.02835249900817871
s,1772037023.3216863,1772037023.4711576,0.14947128295898438,0.0901789665222168
p,1772037023.878881,1772037024.0662954,0.18741440773010254,0.40772342681884766
l,1772037024.001119,1772037024.1278074,0.12668848037719727,-0.06517648696899414
e,1772037024.1155388,1772037024.2347114,0.11917257308959961,-0.012268543243408203
w,1772037024.7349896,1772037024.7557461,0.02075648307800293,0.5002782344818115
a,1772037024.585113,1772037024.9050152,0.3199021816253662,-0.17063307762145996
s,1772037024.9265876,1772037025.110109,0.18352150917053223,0.021572351455688477
e,1772037025.028629,1772037025.1517067,0.1230776309967041,-0.08148002624511719
Key.backspace,1772037025.5561116,1772037025.6558878,0.0997762680053711,0.404404878616333
Key.backspace,1772037025.9387045,1772037026.0299351,0.09123063087463379,0.28281664848327637
Key.backspace,1772037026.117644,1772037026.1980128,0.0803687572479248,0.08770895004272461
s,1772037026.3025794,1772037026.4900396,0.18746018409729004,0.10456657409667969
e,1772037026.450311,1772037026.582516,0.13220500946044922,-0.039728641510009766
Key.enter,1772037026.7097049,1772037026.8315234,0.12181854248046875,0.12718892097473145
,1772037038.5350945,1772037038.692248,0.15715360641479492,11.703571081161499
Key.ctrl_l,1772037037.985047,1772037038.7375476,0.7525005340576172,-0.7072010040283203
Key.tab,1772037039.4226186,1772037039.5871403,0.1645216941833496,0.6850709915161133
Key.ctrl_l,1772037039.1453977,1772037039.676187,0.5307893753051758,-0.4417426586151123
Key.ctrl_l,1772037040.5493965,1772037040.721165,0.1717684268951416,0.8732094764709473
Key.ctrl_l,1772037041.0192993,1772037041.3806071,0.36130785942077637,0.29813432693481445
,1772037041.9194305,1772037042.0706823,0.15125179290771484,0.5388233661651611
Key.ctrl_l,1772037041.7917504,1772037042.325798,0.5340476036071777,-0.2789318561553955
,1772037045.6026158,1772037045.7511377,0.14852190017700195,3.276817798614502
,1772037046.1726954,1772037046.2912586,0.11856317520141602,0.4215576648712158
Key.ctrl_l,1772037045.3996558,1772037047.2931952,1.8935394287109375,-0.8916027545928955
Key.down,1772037060.0284152,1772037060.1601999,0.13178467750549316,12.735219955444336
Key.down,1772037064.2472658,1772037064.3772016,0.12993574142456055,4.087065935134888
Key.down,1772037067.1124818,1772037067.258183,0.14570116996765137,2.7352802753448486
Key.down,1772037068.2879183,1772037068.4516156,0.1636972427368164,1.0297353267669678
Key.down,1772037069.4213924,1772037069.435696,0.014303445816040039,0.9697768688201904
Key.down,1772037070.4009857,1772037070.538523,0.13753724098205566,0.965289831161499
Key.down,1772037070.8918028,1772037071.0444705,0.15266776084899902,0.35327982902526855
Key.down,1772037071.3436503,1772037071.4907978,0.14714741706848145,0.2991797924041748
Key.down,1772037072.9290538,1772037073.034285,0.10523128509521484,1.438256025314331
Key.down,1772037073.4870012,1772037073.655283,0.16828179359436035,0.4527161121368408
Key.down,1772037075.418542,1772037075.5174665,0.09892463684082031,1.763258934020996
Key.down,1772037078.5320373,1772037078.6337225,0.1016852855682373,3.014570713043213
,1772037118.6622722,1772037118.7407367,0.07846450805664062,40.028549671173096
Key.ctrl_l,1772037117.732674,1772037119.117345,1.3846712112426758,-1.0080628395080566
Key.enter,1772037120.0429573,1772037120.1741939,0.13123655319213867,0.925612211227417
Key.alt_l,1772037120.7513475,1772037120.8790894,0.12774181365966797,0.5771536827087402
Key.tab,1772037121.121482,1772037121.2167745,0.09529256820678711,0.24239253997802734
Key.alt_l,1772037120.9322762,1772037122.6037767,1.6715004444122314,-0.2844982147216797
Key.tab,1772037128.289669,1772037128.46863,0.17896103858947754,5.685892343521118
Key.alt_l,1772037127.8290603,1772037129.3403602,1.5112998485565186,-0.6395697593688965
Key.tab,1772037129.927804,1772037130.0710611,0.14325714111328125,0.5874438285827637
Key.alt_l,1772037129.8131921,1772037130.3495424,0.5363502502441406,-0.25786900520324707
Key.down,1772037133.7974827,1772037133.9624064,0.16492366790771484,3.4479403495788574
Key.down,1772037134.3696003,1772037134.500303,0.13070273399353027,0.4071938991546631
Key.up,1772037134.7475972,1772037134.8830683,0.13547110557556152,0.24729418754577637
Key.down,1772037135.0479586,1772037135.1475172,0.09955859184265137,0.16489028930664062
Key.down,1772037135.2780008,1772037135.3124518,0.03445100784301758,0.13048362731933594
Key.up,1772037137.051397,1772037137.1610546,0.10965752601623535,1.7389452457427979
Key.up,1772037137.2352893,1772037137.3589265,0.12363719940185547,0.0742347240447998
Key.up,1772037137.5359712,1772037137.640164,0.10419273376464844,0.17704463005065918
Key.down,1772037137.976803,1772037138.0972817,0.12047863006591797,0.3366391658782959
Key.down,1772037138.2470627,1772037138.340336,0.09327340126037598,0.1497809886932373
Key.down,1772037138.482587,1772037138.5914073,0.10882019996643066,0.14225101470947266
Key.down,1772037139.9582918,1772037140.0967538,0.13846206665039062,1.366884469985962
Key.cmd,1772037142.1861858,1772037142.1934817,0.007295846939086914,2.0894320011138916
Key.cmd,1772037142.4910958,1772037142.6590672,0.16797137260437012,0.29761409759521484
Key.tab,1772037143.4584773,1772037143.5864093,0.12793207168579102,0.7994101047515869
Key.tab,1772037144.2042286,1772037144.334318,0.13008928298950195,0.6178193092346191
Key.tab,1772037144.8261564,1772037144.9805439,0.1543874740600586,0.4918384552001953
Key.tab,1772037145.123713,1772037145.2850347,0.16132164001464844,0.14316916465759277
Key.tab,1772037145.908661,1772037146.0637395,0.15507864952087402,0.6236262321472168
Key.tab,1772037146.1621408,1772037146.304847,0.14270615577697754,0.09840130805969238
Key.alt_l,1772037142.9374263,1772037146.5628738,3.6254475116729736,-3.3674206733703613
a,1772037160.1658332,1772037160.3215551,0.15572190284729004,13.602959394454956
Key.backspace,1772037161.3608837,1772037161.5137856,0.15290188789367676,1.0393285751342773
2,1772037161.988651,1772037162.2171133,0.22846221923828125,0.4748654365539551
3,1772037162.1151147,1772037162.245297,0.13018226623535156,-0.10199856758117676
a,1772037162.6722698,1772037162.8413932,0.16912341117858887,0.4269728660583496
d,1772037162.885187,1772037163.0273316,0.14214468002319336,0.043793678283691406
4,1772037163.78276,1772037163.8892546,0.10649466514587402,0.7554283142089844
0,1772037163.8928943,1772037164.0228572,0.12996292114257812,0.003639698028564453
2,1772037164.3750963,1772037164.4482396,0.07314324378967285,0.35223913192749023
@,1772037167.4821541,1772037167.6132903,0.13113617897033691,3.033914566040039
Key.shift,1772037167.1745865,1772037167.6166975,0.4421110153198242,-0.4387037754058838
m,1772037168.380226,1772037168.4885452,0.10831928253173828,0.7635283470153809
g,1772037168.4915082,1772037168.5846057,0.09309744834899902,0.0029630661010742188
i,1772037168.6524334,1772037168.7066596,0.05422616004943848,0.06782770156860352
t,1772037168.724739,1772037168.802399,0.07765984535217285,0.018079519271850586
c,1772037169.082074,1772037169.2301052,0.14803123474121094,0.2796750068664551
.,1772037169.277739,1772037169.4454992,0.16776013374328613,0.04763388633728027
Key.backspace,1772037170.094736,1772037170.212615,0.11787891387939453,0.6492369174957275
Key.backspace,1772037170.2712753,1772037170.374064,0.10278868675231934,0.058660268783569336
s,1772037170.3620303,1772037170.5072799,0.145249605178833,-0.012033700942993164
.,1772037170.5508554,1772037170.656216,0.10536050796508789,0.04357552528381348
a,1772037170.6973083,1772037170.8341799,0.1368715763092041,0.0410923957824707
c,1772037171.217523,1772037171.340628,0.12310481071472168,0.3833432197570801
.,1772037171.8701148,1772037171.9970067,0.1268918514251709,0.529486894607544
i,1772037172.3914595,1772037172.5565667,0.16510725021362305,0.3944528102874756
n,1772037172.508239,1772037172.6496978,0.14145874977111816,-0.04832768440246582
Key.enter,1772037177.2136946,1772037177.337934,0.12423944473266602,4.5639967918396
Key.down,1772037201.4963608,1772037201.6451054,0.1487445831298828,24.158426761627197
Key.up,1772037202.5768087,1772037202.7195008,0.14269208908081055,0.9317033290863037
Key.up,1772037202.8853395,1772037203.0122385,0.12689900398254395,0.16583871841430664
Key.up,1772037203.419618,1772037203.5432591,0.1236412525177002,0.4073793888092041
Key.up,1772037203.6816685,1772037203.7619557,0.08028721809387207,0.13840937614440918
Key.up,1772037203.8874931,1772037204.0185723,0.13107919692993164,0.12553739547729492
Key.up,1772037204.1353257,1772037204.2049615,0.06963586807250977,0.11675333976745605
Key.up,1772037204.3607557,1772037204.4747167,0.11396098136901855,0.1557941436767578
Key.down,1772037204.8115964,1772037204.945966,0.1343696117401123,0.3368797302246094
Key.up,1772037205.2036452,1772037205.3031101,0.09946489334106445,0.2576792240142822
Key.up,1772037205.4324684,1772037205.5375338,0.10506534576416016,0.12935829162597656
Key.up,1772037205.6496465,1772037205.7677066,0.11806011199951172,0.11211276054382324
Key.up,1772037205.8994558,1772037205.982952,0.0834963321685791,0.13174915313720703
Key.up,1772037206.1235282,1772037206.1783383,0.0548100471496582,0.14057612419128418
Key.up,1772037206.6546168,1772037206.7490623,0.09444546699523926,0.47627854347229004
Key.up,1772037206.8967342,1772037206.9437234,0.04698920249938965,0.14767193794250488
Key.up,1772037207.7857058,1772037207.8148022,0.029096364974975586,0.841982364654541
Key.up,1772037207.999935,1772037208.1135483,0.11361336708068848,0.18513274192810059
Key.up,1772037208.273712,1772037208.3355956,0.06188368797302246,0.16016364097595215
Key.up,1772037208.4855995,1772037208.6042655,0.11866593360900879,0.15000391006469727
Key.up,1772037208.726746,1772037208.8401108,0.11336469650268555,0.12248063087463379
Key.down,1772037215.2105854,1772037215.3325894,0.12200403213500977,6.370474576950073
Key.up,1772037216.6889672,1772037216.8444707,0.155503511428833,1.3563778400421143
,1772037219.2159028,1772037219.316035,0.10013222694396973,2.371432065963745
,1772037219.7806456,1772037219.875155,0.09450936317443848,0.46461057662963867
Key.ctrl_l,1772037218.9569678,1772037220.0212023,1.0642344951629639,-0.918187141418457
,1772037222.966495,1772037223.0532324,0.08673739433288574,2.9452927112579346
,1772037223.5980222,1772037223.695326,0.09730386734008789,0.5447897911071777
,1772037224.6172328,1772037224.7367709,0.1195380687713623,0.9219067096710205
Key.ctrl_l,1772037222.6218948,1772037225.0603328,2.4384379386901855,-2.1148760318756104
,1772037238.3000062,1772037238.40804,0.10803389549255371,13.239673376083374
Key.ctrl_l,1772037237.9339058,1772037238.55013,0.6162240505218506,-0.4741342067718506
,1772037239.5661774,1772037239.6767461,0.11056876182556152,1.016047477722168
Key.ctrl_l,1772037239.4197676,1772037239.85102,0.43125247955322266,-0.25697851181030273
,1772037240.8706062,1772037240.977517,0.10691070556640625,1.0195860862731934
,1772037241.6022134,1772037241.689948,0.08773469924926758,0.6246964931488037
Key.ctrl_l,1772037240.5901666,1772037241.9835403,1.393373727798462,-1.0997815132141113
,1772037247.2039459,1772037247.302918,0.09897208213806152,5.220405578613281
,1772037247.6329076,1772037247.7297964,0.09688878059387207,0.3299896717071533
Key.ctrl_l,1772037246.4632492,1772037248.2911508,1.8279016017913818,-1.2665472030639648
,1772037267.935211,1772037268.0513783,0.11616730690002441,19.644060134887695
Key.ctrl_l,1772037267.6762521,1772037268.2512197,0.574967622756958,-0.3751261234283447
,1772037277.8941824,1772037278.0443218,0.15013933181762695,9.64296269416809
,1772037278.338121,1772037278.431056,0.09293508529663086,0.29379916191101074
Key.ctrl_l,1772037277.4745717,1772037278.659392,1.1848204135894775,-0.956484317779541
Key.caps_lock,1772037283.229347,1772037283.2934134,0.06406641006469727,4.569954872131348
,1772037283.5363438,1772037283.669218,0.1328742504119873,0.24293041229248047
,1772037284.0862095,1772037284.1864626,0.10025310516357422,0.4169914722442627
Key.ctrl_l,1772037282.454199,1772037284.4638698,2.0096707344055176,-1.7322635650634766
,1772037296.9341712,1772037297.065702,0.13153076171875,12.470301389694214
,1772037297.328104,1772037297.4489503,0.12084627151489258,0.2624020576477051
Key.ctrl_l,1772037296.5423942,1772037297.6894329,1.1470386981964111,-0.9065561294555664
,1772037299.779794,1772037299.9114375,0.13164353370666504,2.0903611183166504
Key.ctrl_l,1772037299.5781202,1772037300.0636382,0.4855179786682129,-0.33331727981567383
,1772037322.988832,1772037323.0936239,0.10479187965393066,22.925193786621094
Key.ctrl_l,1772037322.4922814,1772037323.3581865,0.8659050464630127,-0.6013424396514893
,1772037332.0809877,1772037332.2402444,0.1592566967010498,8.722801208496094
,1772037332.4135125,1772037332.5017743,0.08826184272766113,0.17326807975769043
Key.ctrl_l,1772037331.7474098,1772037332.7523391,1.0049293041229248,-0.7543644905090332
,1772037337.9621038,1772037338.119049,0.15694522857666016,5.209764719009399
,1772037338.259941,1772037338.3537817,0.0938405990600586,0.14089202880859375
Key.ctrl_l,1772037337.6955795,1772037338.557156,0.8615765571594238,-0.6582021713256836
,1772037345.086043,1772037345.244871,0.1588280200958252,6.528886795043945
,1772037345.3875284,1772037345.4851854,0.0976569652557373,0.14265751838684082
Key.ctrl_l,1772037344.8602648,1772037345.644074,0.7838091850280762,-0.6249206066131592
